EVENT_ID,EPISODE_ID,DAMAGE_PROPERTY,DAMAGE_PROPERTY_UNIT,DAMAGE_CROP,DAMAGE_CROP_UNIT
826415,137565,0.00,K,0.00,K
826417,137565,0.00,K,0.00,K
826420,137566,0.00,K,0.00,K
826421,137566,0.00,K,0.00,K
826440,137568,0.00,K,0.00,K
826441,137568,0.00,K,0.00,K
826442,137568,0.00,K,0.00,K
826444,137568,0.00,K,0.00,K
826445,137568,0.00,K,0.00,K
826446,137568,0.00,K,0.00,K
826447,137568,0.00,K,0.00,K
826448,137568,0.00,K,0.00,K
826449,137568,0.00,K,0.00,K
826450,137568,0.00,K,0.00,K
826451,137568,0.00,K,0.00,K
826452,137568,0.00,K,0.00,K
826453,137568,0.00,K,0.00,K
826455,137568,0.00,K,0.00,K
826456,137568,0.00,K,0.00,K
826461,137569,0.00,K,0.00,K
826462,137569,0.00,K,0.00,K
826463,137569,0.00,K,0.00,K
826464,137569,0.00,K,0.00,K
826465,137569,0.00,K,0.00,K
826466,137569,0.00,K,0.00,K
826470,137569,0.00,K,0.00,K
826471,137569,0.00,K,0.00,K
826472,137569,0.00,K,0.00,K
826473,137569,0.00,K,0.00,K
826474,137569,0.00,K,0.00,K
826475,137569,0.00,K,0.00,K
826476,137569,0.00,K,0.00,K
830664,137569,0.00,K,0.00,K
830665,137569,0.00,K,0.00,K
830666,137569,0.00,K,0.00,K
826478,137570,0.00,K,0.00,K
826479,137570,0.00,K,0.00,K
826480,137570,0.00,K,0.00,K
826481,137570,0.00,K,0.00,K
826482,137570,0.00,K,0.00,K
826483,137570,0.00,K,0.00,K
826484,137570,0.00,K,0.00,K
826485,137570,0.00,K,0.00,K
826486,137570,0.00,K,0.00,K
826487,137570,0.00,K,0.00,K
826488,137570,0.00,K,0.00,K
826489,137571,0.00,K,0.00,K
826492,137572,0.00,K,0.00,K
826506,137572,0.00,K,0.00,K
826515,137572,0.00,K,0.00,K
826526,137572,0.00,K,0.00,K
826527,137572,0.00,K,0.00,K
826529,137572,0.00,K,0.00,K
826530,137572,0.00,K,0.00,K
826531,137572,0.00,K,0.00,K
827325,137572,0.00,K,0.00,K
827335,137572,0.00,K,0.00,K
827336,137572,0.00,K,0.00,K
826495,137573,0.00,K,0.00,K
826496,137573,0.00,K,0.00,K
826498,137573,0.00,K,0.00,K
826499,137573,0.00,K,0.00,K
826500,137573,0.00,K,0.00,K
826501,137573,0.00,K,0.00,K
826502,137573,0.00,K,0.00,K
826503,137573,0.00,K,0.00,K
826504,137573,0.00,K,0.00,K
826505,137573,0.00,K,0.00,K
826507,137573,5.00,M,0.00,K
826508,137573,95.00,M,0.00,K
826521,137573,0.00,K,0.00,K
826522,137573,0.00,K,0.00,K
826523,137573,0.00,K,0.00,K
826524,137573,0.00,K,0.00,K
826535,137573,1.00,M,0.00,K
826537,137573,250.00,K,0.00,K
826538,137573,0.00,K,0.00,K
836720,137574,1.00,K,0.00,K
826540,137576,0.00,K,0.00,K
826541,137576,,,,
826542,137576,0.00,K,0.00,K
826543,137576,0.00,K,0.00,K
826544,137576,0.00,K,0.00,K
826545,137576,,,,
826546,137576,0.00,K,0.00,K
826547,137576,0.00,K,0.00,K
826548,137576,0.00,K,0.00,K
826549,137576,0.00,K,0.00,K
826550,137576,0.00,K,0.00,K
826551,137576,0.00,K,0.00,K
826552,137576,0.00,K,0.00,K
826553,137576,0.00,K,0.00,K
826554,137576,0.00,K,0.00,K
826555,137576,0.00,K,0.00,K
826556,137576,0.00,K,0.00,K
826557,137576,0.00,K,0.00,K
826558,137576,0.00,K,0.00,K
826559,137576,0.00,K,0.00,K
826560,137576,0.00,K,0.00,K
826561,137576,0.00,K,0.00,K
826562,137576,0.00,K,0.00,K
826563,137576,0.00,K,0.00,K
826564,137576,0.00,K,0.00,K
826565,137576,0.00,K,0.00,K
826566,137576,0.00,K,0.00,K
826567,137576,0.00,K,0.00,K
826568,137576,0.00,K,0.00,K
826569,137576,0.00,K,0.00,K
826571,137576,0.00,K,0.00,K
826572,137576,0.00,K,0.00,K
826573,137576,0.00,K,0.00,K
826574,137576,0.00,K,0.00,K
826575,137576,0.00,K,0.00,K
826576,137576,,,,
826583,137576,,,,
826585,137576,,,,
826588,137576,0.00,K,0.00,K
826589,137576,0.00,K,0.00,K
826592,137576,0.00,K,0.00,K
826598,137576,0.00,K,0.00,K
826570,137577,0.00,K,0.00,K
826610,137578,,,,
826611,137578,,,,
826612,137578,,,,
826613,137578,,,,
826614,137578,,,,
826615,137578,,,,
826616,137578,,,,
826617,137578,,,,
826618,137578,,,,
826619,137578,,,,
826620,137578,,,,
826621,137578,,,,
826622,137578,,,,
826623,137578,,,,
826624,137578,,,,
826625,137578,,,,
826626,137578,,,,
826627,137578,,,,
826628,137578,,,,
826629,137578,,,,
826630,137578,,,,
826631,137578,,,,
826632,137578,,,,
826633,137578,,,,
826634,137578,,,,
826635,137578,,,,
826636,137579,0.00,K,0.00,K
826637,137579,,,,
826638,137579,0.00,K,0.00,K
826639,137579,0.00,K,0.00,K
826640,137579,0.00,K,0.00,K
826661,137580,,,,
826663,137580,22.00,K,,
826673,137580,,,,
826675,137580,,,,
826677,137580,,,,
826678,137580,,,,
826680,137580,,,,
826682,137580,,,,
826683,137580,,,,
826684,137580,,,,
826686,137580,,,,
826662,137581,0.00,K,0.00,K
826664,137582,0.00,K,0.00,K
826665,137582,0.00,K,0.00,K
826666,137582,0.00,K,0.00,K
826668,137582,0.00,K,0.00,K
826689,137583,,,,
826690,137583,,,,
826691,137583,,,,
826692,137583,,,,
826695,137584,1.00,K,0.00,K
826696,137584,40.00,K,0.00,K
826697,137585,20.00,K,0.00,K
826698,137585,5.00,K,0.00,K
826699,137586,0.00,K,0.00,K
826700,137586,2.00,K,0.00,K
826701,137586,100.00,K,0.00,K
826703,137586,4.00,K,0.00,K
826704,137586,50.00,K,0.00,K
826707,137586,0.00,K,0.00,K
826708,137586,0.50,K,0.00,K
827224,137586,0.00,K,0.00,K
826709,137587,0.00,K,0.00,K
826710,137588,0.00,K,0.00,K
826711,137588,0.00,K,0.00,K
826714,137589,0.00,K,0.00,K
826715,137589,0.00,K,0.00,K
826717,137589,0.00,K,0.00,K
826718,137589,0.00,K,0.00,K
826720,137589,0.00,K,0.00,K
826724,137589,0.00,K,0.00,K
826738,137589,0.00,K,0.00,K
826739,137589,0.00,K,0.00,K
826740,137589,0.00,K,0.00,K
826741,137589,0.00,K,0.00,K
826742,137589,0.00,K,0.00,K
826743,137589,0.00,K,0.00,K
826744,137589,0.00,K,0.00,K
826745,137589,0.00,K,0.00,K
826746,137589,0.00,K,0.00,K
826712,137590,0.00,K,0.00,K
826713,137591,0.00,K,0.00,K
826721,137591,0.00,K,0.00,K
826716,137592,0.00,K,0.00,K
826719,137592,0.00,K,0.00,K
826723,137592,0.00,K,0.00,K
826722,137593,0.00,K,0.00,K
826726,137594,0.00,K,0.00,K
826727,137594,0.00,K,0.00,K
826728,137594,0.00,K,0.00,K
826729,137594,0.00,K,0.00,K
826730,137594,0.00,K,0.00,K
826731,137594,0.00,K,0.00,K
826732,137594,0.00,K,0.00,K
826733,137594,0.00,K,0.00,K
826734,137594,0.00,K,0.00,K
826735,137594,0.00,K,0.00,K
826736,137594,0.00,K,0.00,K
826737,137595,0.00,K,0.00,K
826748,137597,0.00,K,0.00,K
826750,137597,0.00,K,0.00,K
826752,137597,0.00,K,0.00,K
826754,137597,0.00,K,0.00,K
826755,137597,0.00,K,0.00,K
826756,137597,0.00,K,0.00,K
826749,137598,0.00,K,0.00,K
826751,137598,0.00,K,0.00,K
826761,137599,0.00,K,0.00,K
826762,137599,0.00,K,0.00,K
826763,137599,0.00,K,0.00,K
826764,137599,0.00,K,0.00,K
826765,137599,0.00,K,0.00,K
826766,137599,0.00,K,0.00,K
826767,137599,0.00,K,0.00,K
826768,137599,0.00,K,0.00,K
826769,137599,0.00,K,0.00,K
826770,137599,0.00,K,0.00,K
826771,137599,0.00,K,0.00,K
826772,137599,0.00,K,0.00,K
826773,137599,0.00,K,0.00,K
826774,137599,0.00,K,0.00,K
826775,137599,0.00,K,0.00,K
826776,137599,0.00,K,0.00,K
826777,137599,0.00,K,0.00,K
826778,137599,0.00,K,0.00,K
826779,137599,1.00,K,0.00,K
826784,137599,0.00,K,0.00,K
826785,137599,1.00,K,0.00,K
826758,137600,1.00,K,0.00,K
826760,137601,0.00,K,0.00,K
826789,137602,0.00,K,0.00,K
826790,137602,0.00,K,0.00,K
826791,137602,0.00,K,0.00,K
826792,137602,0.00,K,0.00,K
826799,137602,0.00,K,0.00,K
826800,137602,0.00,K,0.00,K
826801,137602,0.00,K,0.00,K
826803,137602,0.00,K,0.00,K
826804,137602,0.00,K,0.00,K
826805,137602,0.00,K,0.00,K
826806,137602,0.00,K,0.00,K
826807,137602,0.00,K,0.00,K
826808,137602,0.00,K,0.00,K
826818,137602,0.00,K,0.00,K
826819,137602,0.00,K,0.00,K
826793,137603,0.00,K,0.00,K
826795,137603,0.00,K,0.00,K
826796,137603,0.00,K,0.00,K
826797,137603,0.00,K,0.00,K
826882,137603,0.00,K,0.00,K
827089,137603,0.00,K,0.00,K
827093,137603,0.00,K,0.00,K
827098,137603,0.00,K,0.00,K
827102,137603,0.00,K,0.00,K
827108,137603,0.00,K,0.00,K
826787,137604,0.00,K,0.00,K
826788,137605,0.00,K,0.00,K
826794,137606,0.00,K,0.00,K
826798,137607,0.00,K,0.00,K
826802,137607,0.00,K,0.00,K
826815,137607,0.00,K,0.00,K
826825,137607,0.00,K,0.00,K
826835,137607,0.00,K,0.00,K
826837,137607,0.00,K,0.00,K
826875,137607,0.00,K,0.00,K
826878,137607,0.00,K,0.00,K
826975,137607,0.00,K,0.00,K
826979,137607,0.00,K,0.00,K
826999,137607,0.00,K,0.00,K
827007,137607,0.00,K,0.00,K
827024,137607,0.00,K,0.00,K
827032,137607,0.00,K,0.00,K
826816,137608,,,,
826824,137608,,,,
826932,137608,,,,
826933,137608,,,,
826934,137608,,,,
826935,137608,,,,
826936,137608,,,,
826937,137608,,,,
826961,137608,1.00,M,0.00,K
826861,137609,0.00,K,0.00,K
826811,137610,0.00,K,0.00,K
826813,137610,0.00,K,0.00,K
826814,137610,0.00,K,0.00,K
828494,137611,0.00,K,0.00,K
828497,137611,0.00,K,0.00,K
826817,137612,0.00,K,0.00,K
826820,137612,0.00,K,0.00,K
826821,137612,0.00,K,0.00,K
826822,137612,0.00,K,0.00,K
826823,137612,0.00,K,0.00,K
826860,137612,40.00,K,0.00,K
826862,137612,0.00,K,0.00,K
826864,137612,0.00,K,0.00,K
826867,137612,0.00,K,0.00,K
826869,137612,0.00,K,0.00,K
826870,137612,0.00,K,0.00,K
826871,137612,0.00,K,0.00,K
826873,137612,0.00,K,0.00,K
826874,137612,100.00,K,0.00,K
826877,137612,0.00,K,0.00,K
828302,137612,0.00,K,0.00,K
828305,137612,0.00,K,0.00,K
828308,137612,0.00,K,0.00,K
828312,137612,0.00,K,0.00,K
828317,137612,0.00,K,0.00,K
828318,137612,0.00,K,0.00,K
826826,137613,0.00,K,0.00,K
826857,137613,0.00,K,0.00,K
826880,137613,0.00,K,0.00,K
826831,137614,0.00,K,0.00,K
826841,137614,0.00,K,0.00,K
826865,137614,0.00,K,0.00,K
826866,137614,0.00,K,0.00,K
826876,137614,0.00,K,0.00,K
827087,137614,0.00,K,0.00,K
827094,137614,0.00,K,0.00,K
827096,137614,0.00,K,0.00,K
827104,137614,0.00,K,0.00,K
827106,137614,0.00,K,0.00,K
827113,137614,0.00,K,0.00,K
827114,137614,0.00,K,0.00,K
826828,137615,0.00,K,0.00,K
826827,137616,0.00,K,0.00,K
826829,137616,0.00,K,0.00,K
826830,137616,0.00,K,0.00,K
826832,137616,0.00,K,0.00,K
826833,137616,0.00,K,0.00,K
826834,137616,0.00,K,0.00,K
826836,137617,0.00,K,0.00,K
826838,137617,0.00,K,0.00,K
826840,137617,0.00,K,0.00,K
826842,137617,0.00,K,0.00,K
826843,137617,0.00,K,0.00,K
826844,137617,0.00,K,0.00,K
826845,137617,0.00,K,0.00,K
826846,137617,0.00,K,0.00,K
826848,137617,0.00,K,0.00,K
826850,137617,0.00,K,0.00,K
826851,137617,0.00,K,0.00,K
826852,137617,0.00,K,0.00,K
826853,137617,0.00,K,0.00,K
826854,137617,0.00,K,0.00,K
826855,137617,0.00,K,0.00,K
826856,137617,0.00,K,0.00,K
826858,137617,0.00,K,0.00,K
826859,137617,0.50,K,0.00,K
826981,137617,0.00,K,0.00,K
826982,137617,0.00,K,0.00,K
826983,137617,0.00,K,0.00,K
826985,137617,0.00,K,0.00,K
826986,137617,0.00,K,0.00,K
826987,137617,0.00,K,0.00,K
826988,137617,0.00,K,0.00,K
826989,137617,0.00,K,0.00,K
826992,137617,0.00,K,0.00,K
826993,137617,0.00,K,0.00,K
826839,137618,0.00,K,0.00,K
826863,137619,0.00,K,0.00,K
826872,137619,0.00,K,0.00,K
827039,137619,0.00,K,0.00,K
827053,137619,0.00,K,0.00,K
827058,137619,0.00,K,0.00,K
827081,137619,0.00,K,0.00,K
826868,137620,0.00,K,0.00,K
830514,137621,0.00,K,0.00,K
830515,137621,5.00,K,0.00,K
830517,137621,0.00,K,0.00,K
830518,137621,5.00,K,0.00,K
830519,137621,0.00,K,0.00,K
830520,137621,0.00,K,0.00,K
830522,137621,0.00,K,0.00,K
830523,137621,0.00,K,0.00,K
830524,137621,0.00,K,0.00,K
830525,137621,0.00,K,0.00,K
830527,137621,0.00,K,0.00,K
830528,137621,0.00,K,0.00,K
830529,137621,0.00,K,0.00,K
830530,137621,0.00,K,0.00,K
830532,137621,0.00,K,0.00,K
830533,137621,0.00,K,0.00,K
830534,137621,0.00,K,0.00,K
830535,137621,0.00,K,0.00,K
830536,137621,10.00,K,0.00,K
830537,137622,0.00,K,0.00,K
830538,137622,10.00,K,0.00,K
830539,137622,0.00,K,0.00,K
830541,137622,0.00,K,0.00,K
830543,137622,0.00,K,0.00,K
830544,137622,0.00,K,0.00,K
830546,137622,10.00,K,0.00,K
830547,137622,0.00,K,0.00,K
830548,137622,0.00,K,0.00,K
830549,137622,0.00,K,0.00,K
830550,137622,0.00,K,0.00,K
830551,137622,0.00,K,0.00,K
830552,137622,0.00,K,0.00,K
830553,137622,0.00,K,0.00,K
830554,137622,0.00,K,0.00,K
830555,137622,0.00,K,0.00,K
830556,137622,0.00,K,0.00,K
830557,137622,10.00,K,0.00,K
830558,137622,0.00,K,0.00,K
830560,137622,0.00,K,0.00,K
830561,137622,0.00,K,0.00,K
830562,137622,0.00,K,0.00,K
830563,137623,0.00,K,0.00,K
830565,137623,,,,
830566,137623,0.00,K,0.00,K
830567,137623,0.00,K,0.00,K
830568,137623,0.00,K,0.00,K
843748,137624,50.00,K,0.00,K
843749,137624,0.00,K,0.00,K
843751,137624,5.00,K,0.00,K
843753,137624,5.00,K,0.00,K
843755,137624,5.00,K,0.00,K
843756,137624,5.00,K,0.00,K
843757,137624,5.00,K,0.00,K
843758,137624,5.00,K,0.00,K
843763,137625,0.00,K,0.00,K
843764,137625,0.00,K,0.00,K
843766,137626,5.00,K,0.00,K
843767,137626,0.00,K,0.00,K
843768,137626,0.00,K,0.00,K
845160,137627,10.00,K,0.00,K
845161,137627,,,,
845162,137627,,,,
845163,137627,1.00,K,0.00,K
845164,137627,0.00,K,0.00,K
845165,137627,,,,
845167,137627,0.00,K,0.00,K
845168,137627,0.00,K,0.00,K
845169,137627,0.00,K,0.00,K
845170,137627,0.00,K,0.00,K
845171,137627,0.00,K,0.00,K
845172,137627,,,,
845173,137627,0.00,K,0.00,K
845174,137627,0.00,K,0.00,K
845175,137627,0.00,K,0.00,K
845176,137627,0.00,K,0.00,K
845177,137627,5.00,K,0.00,K
845178,137627,5.00,K,0.00,K
845179,137627,5.00,K,0.00,K
845181,137627,5.00,K,0.00,K
845229,137627,5.00,K,0.00,K
845230,137627,5.00,K,0.00,K
845231,137627,0.00,K,0.00,K
845232,137627,0.00,K,0.00,K
845233,137627,0.00,K,0.00,K
846028,137628,5.00,K,0.00,K
846029,137628,5.00,K,0.00,K
846030,137628,10.00,K,0.00,K
846033,137628,0.00,K,0.00,K
846034,137628,,,,
846035,137628,,,,
846036,137628,5.00,K,0.00,K
845158,137629,,,,
845159,137629,,,,
846068,137630,5.00,K,0.00,K
846070,137630,1.00,K,0.00,K
846072,137630,5.00,K,0.00,K
846073,137630,1.00,K,0.00,K
846075,137630,10.00,K,0.00,K
846076,137630,1.00,K,0.00,K
846078,137630,5.00,K,0.00,K
846079,137630,5.00,K,0.00,K
846080,137630,5.00,K,0.00,K
846082,137630,1.00,K,0.00,K
846083,137630,5.00,K,0.00,K
846085,137630,1.00,K,0.00,K
846086,137630,5.00,K,0.00,K
846087,137630,1.00,K,0.00,K
846090,137630,1.00,K,0.00,K
846091,137630,5.00,K,0.00,K
846092,137630,5.00,K,0.00,K
846093,137630,5.00,K,0.00,K
846094,137630,5.00,K,0.00,K
846095,137630,10.00,K,0.00,K
846096,137630,5.00,K,0.00,K
846097,137630,5.00,K,0.00,K
846099,137630,10.00,K,0.00,K
846101,137630,5.00,K,0.00,K
846103,137630,5.00,K,0.00,K
846107,137630,0.00,K,0.00,K
846110,137630,0.00,K,0.00,K
846116,137631,0.00,K,0.00,K
846118,137631,5.00,K,0.00,K
846121,137631,5.00,K,0.00,K
846124,137631,0.00,K,0.00,K
846127,137631,5.00,K,0.00,K
846129,137631,5.00,K,0.00,K
846130,137631,10.00,K,0.00,K
846132,137631,10.00,K,0.00,K
846134,137631,5.00,K,0.00,K
846136,137631,5.00,K,0.00,K
846141,137631,1.00,K,0.00,K
846143,137631,0.00,K,0.00,K
846144,137631,0.00,K,0.00,K
845142,137632,5.00,K,0.00,K
845143,137632,1.00,K,0.00,K
845145,137632,5.00,K,0.00,K
845152,137632,1.00,K,0.00,K
845153,137632,1.00,K,0.00,K
845154,137632,,,,
845155,137632,,,,
845156,137632,,,,
845157,137632,0.00,K,0.00,K
846175,137633,5.00,K,0.00,K
846176,137633,5.00,K,0.00,K
846177,137633,5.00,K,0.00,K
846178,137633,5.00,K,0.00,K
846179,137633,5.00,K,0.00,K
846180,137633,5.00,K,0.00,K
846181,137633,5.00,K,0.00,K
846182,137633,5.00,K,0.00,K
846183,137633,5.00,K,0.00,K
846184,137633,5.00,K,0.00,K
846185,137633,5.00,K,0.00,K
846186,137633,5.00,K,0.00,K
846187,137633,5.00,K,0.00,K
846188,137633,5.00,K,0.00,K
846189,137633,5.00,K,0.00,K
846190,137633,10.00,K,0.00,K
846191,137633,20.00,K,0.00,K
846192,137633,10.00,K,0.00,K
846193,137633,20.00,K,0.00,K
846194,137633,15.00,K,0.00,K
846195,137633,5.00,K,0.00,K
846196,137633,0.00,K,0.00,K
846197,137633,0.00,K,0.00,K
846198,137633,0.00,K,0.00,K
846199,137633,0.00,K,0.00,K
846200,137633,50.00,K,0.00,K
846201,137633,20.00,K,0.00,K
846202,137633,100.00,K,0.00,K
846203,137633,0.00,K,0.00,K
846204,137633,10.00,K,0.00,K
846205,137633,5.00,K,0.00,K
846206,137633,3.00,K,0.00,K
846207,137633,2.00,K,0.00,K
846208,137633,15.00,K,0.00,K
846209,137633,,,,
845120,137634,,,,
845121,137634,0.00,K,0.00,K
845122,137634,0.00,K,0.00,K
845123,137634,,,,
845124,137634,0.00,K,0.00,K
845125,137634,1.00,K,0.00,K
845126,137634,1.00,K,0.00,K
845132,137634,1.00,K,0.00,K
845118,137635,5.00,K,0.00,K
845119,137635,0.00,K,0.00,K
845117,137636,1.00,K,0.00,K
826879,137637,0.00,K,0.00,K
826883,137638,0.00,K,0.00,K
826885,137638,0.00,K,0.00,K
826886,137638,0.00,K,0.00,K
826887,137638,0.00,K,0.00,K
826891,137638,0.00,K,0.00,K
828480,137638,0.00,K,0.00,K
828523,137638,0.00,K,0.00,K
828526,137638,0.00,K,0.00,K
829462,137638,0.00,K,0.00,K
829464,137638,0.00,K,0.00,K
829469,137638,0.00,K,0.00,K
829490,137638,0.00,K,0.00,K
829491,137638,0.00,K,0.00,K
829492,137638,0.00,K,0.00,K
831800,137638,0.00,K,0.00,K
832215,137638,0.00,K,0.00,K
832217,137638,0.00,K,0.00,K
832222,137638,0.00,K,0.00,K
832227,137638,0.00,K,0.00,K
826884,137639,0.00,K,0.00,K
827080,137639,0.00,K,0.00,K
826888,137640,0.00,K,0.00,K
826889,137640,0.00,K,0.00,K
826890,137640,0.00,K,0.00,K
833918,137640,0.00,K,0.00,K
833919,137640,0.00,K,0.00,K
833920,137640,0.00,K,0.00,K
833921,137640,0.00,K,0.00,K
826893,137641,0.00,K,0.00,K
826896,137641,0.00,K,0.00,K
826898,137641,0.00,K,0.00,K
826899,137641,0.00,K,0.00,K
826909,137642,0.00,K,0.00,K
826900,137643,0.00,K,0.00,K
826902,137643,0.00,K,0.00,K
826903,137643,0.00,K,0.00,K
826904,137643,0.00,K,0.00,K
826906,137645,0.00,K,0.00,K
826907,137645,0.00,K,0.00,K
826908,137645,0.00,K,0.00,K
826911,137645,0.00,K,0.00,K
826912,137645,0.00,K,0.00,K
826915,137646,0.50,K,0.00,K
826916,137646,0.00,K,0.01,K
826922,137647,0.00,K,0.00,K
843570,137647,0.00,K,0.00,K
843571,137647,0.00,K,0.00,K
846988,137647,0.00,K,0.00,K
826924,137648,0.00,K,0.00,K
826938,137649,0.00,K,0.00,K
826939,137649,0.00,K,0.00,K
826940,137649,0.00,K,0.00,K
826941,137649,0.00,K,0.00,K
826942,137649,0.00,K,0.00,K
826943,137649,0.00,K,0.00,K
826944,137649,0.00,K,0.00,K
826945,137649,0.00,K,0.00,K
826946,137649,0.00,K,0.00,K
826947,137649,0.00,K,0.00,K
826948,137649,0.00,K,0.00,K
826949,137649,0.00,K,0.00,K
826950,137649,0.00,K,0.00,K
826951,137649,0.00,K,0.00,K
826952,137649,0.00,K,0.00,K
826953,137649,0.00,K,0.00,K
826954,137649,0.00,K,0.00,K
826955,137649,0.00,K,0.00,K
826956,137649,0.00,K,0.00,K
826957,137649,0.00,K,0.00,K
826958,137649,0.00,K,0.00,K
826959,137649,0.00,K,0.00,K
826960,137649,0.00,K,0.00,K
826962,137649,0.00,K,0.00,K
826963,137649,0.00,K,0.00,K
826964,137649,0.00,K,0.00,K
826965,137649,0.00,K,0.00,K
826966,137649,0.00,K,0.00,K
826967,137649,0.00,K,0.00,K
827216,137649,0.00,K,0.00,K
841322,137649,0.00,K,0.00,K
841323,137649,0.00,K,0.00,K
841324,137649,0.00,K,0.00,K
841325,137649,0.00,K,0.00,K
841326,137649,0.00,K,0.00,K
841327,137649,0.00,K,0.00,K
841328,137649,0.00,K,0.00,K
841329,137649,0.00,K,0.00,K
841330,137649,0.00,K,0.00,K
841331,137649,0.00,K,0.00,K
841332,137649,0.00,K,0.00,K
841333,137649,0.00,K,0.00,K
841334,137649,50.00,K,0.00,K
841335,137649,0.00,K,0.00,K
841336,137649,0.00,K,0.00,K
841339,137649,150.00,K,0.00,K
827219,137650,0.00,K,0.00,K
827220,137650,0.00,K,0.00,K
841352,137650,150.00,K,0.00,K
826971,137651,0.00,K,0.00,K
826972,137651,0.00,K,0.00,K
826973,137651,0.00,K,0.00,K
826977,137651,0.00,K,0.00,K
826980,137651,0.00,K,0.00,K
826984,137651,0.00,K,0.00,K
827000,137651,0.00,K,0.00,K
827004,137651,0.00,K,0.00,K
827012,137651,0.00,K,0.00,K
827022,137651,0.00,K,0.00,K
827025,137651,0.00,K,0.00,K
827036,137651,0.00,K,0.00,K
826995,137652,0.00,K,0.00,K
826997,137652,0.00,K,0.00,K
828481,137653,0.00,K,0.00,K
828483,137653,0.00,K,0.00,K
828484,137653,0.00,K,0.00,K
828485,137653,0.00,K,0.00,K
828486,137653,0.00,K,0.00,K
828487,137653,0.00,K,0.00,K
827006,137654,0.00,K,0.00,K
827013,137654,0.00,K,0.00,K
827014,137654,0.00,K,0.00,K
827017,137654,0.00,K,0.00,K
827019,137654,0.00,K,0.00,K
827020,137654,0.00,K,0.00,K
827021,137654,0.00,K,0.00,K
827023,137654,0.00,K,0.00,K
829475,137654,0.00,K,0.00,K
829479,137654,0.00,K,0.00,K
829482,137654,0.00,K,0.00,K
829483,137654,0.00,K,0.00,K
829484,137654,0.00,K,0.00,K
827001,137655,0.00,K,0.00,K
827008,137656,0.00,K,0.00,K
827009,137656,0.00,K,0.00,K
827010,137656,0.00,K,0.00,K
827011,137656,0.00,K,0.00,K
827015,137657,0.00,K,0.00,K
827016,137657,0.00,K,0.00,K
827018,137657,0.00,K,0.00,K
827041,137658,0.00,K,0.00,K
827044,137658,5.00,K,0.00,K
827045,137658,0.00,K,0.00,K
827047,137658,0.00,K,0.00,K
827049,137658,5.00,K,0.00,K
827535,137659,0.00,K,0.00,K
827538,137659,10.00,K,0.00,K
827539,137659,0.00,K,0.00,K
827542,137659,10.00,K,0.00,K
827544,137659,5.00,K,0.00,K
827548,137659,5.00,K,0.00,K
827550,137659,5.00,K,0.00,K
827551,137659,5.00,K,0.00,K
827552,137659,5.00,K,0.00,K
827553,137659,5.00,K,0.00,K
827555,137659,10.00,K,0.00,K
827559,137659,10.00,K,0.00,K
828360,137659,10.00,K,0.00,K
828361,137659,0.00,K,0.00,K
828363,137659,5.00,K,0.00,K
828364,137659,10.00,K,0.00,K
828365,137659,0.00,K,0.00,K
828366,137659,5.00,K,0.00,K
828367,137659,5.00,K,0.00,K
827026,137661,0.00,K,0.00,K
827027,137661,0.00,K,0.00,K
827028,137661,0.00,K,0.00,K
827029,137661,0.00,K,0.00,K
827030,137661,0.00,K,0.00,K
827031,137661,0.00,K,0.00,K
827040,137662,0.00,K,0.00,K
828395,137663,0.00,K,0.00,K
828398,137663,10.00,K,0.00,K
828409,137663,5.00,K,0.00,K
828411,137663,10.00,K,0.00,K
828412,137663,15.00,K,0.00,K
828413,137663,5.00,K,0.00,K
828435,137664,10.00,K,0.00,K
828443,137664,5.00,K,0.00,K
828444,137664,10.00,K,0.00,K
828445,137664,5.00,K,0.00,K
828446,137664,5.00,K,0.00,K
828449,137664,10.00,K,0.00,K
828450,137664,5.00,K,0.00,K
828451,137664,5.00,K,0.00,K
828898,137665,5.00,K,0.00,K
828905,137665,10.00,K,0.00,K
828909,137665,10.00,K,0.00,K
828911,137665,5.00,K,0.00,K
828912,137665,10.00,K,0.00,K
828939,137667,20.00,K,0.00,K
828943,137667,0.00,K,0.00,K
828944,137667,5.00,K,0.00,K
828945,137667,1.00,K,0.00,K
828947,137667,0.00,K,0.00,K
828949,137667,0.00,K,0.00,K
828950,137667,0.00,K,0.00,K
828951,137667,20.00,K,0.00,K
828957,137667,0.00,K,0.00,K
828959,137667,10.00,K,0.00,K
828972,137667,0.00,K,0.00,K
828976,137667,25.00,K,0.00,K
828984,137667,5.00,K,0.00,K
828986,137667,0.00,K,0.00,K
828988,137667,0.00,K,0.00,K
828991,137667,0.00,K,0.00,K
828994,137667,5.00,K,0.00,K
828995,137667,10.00,K,0.00,K
828998,137667,10.00,K,0.00,K
828999,137667,0.00,K,0.00,K
829001,137667,5.00,K,0.00,K
829002,137667,5.00,K,0.00,K
829003,137667,10.00,K,0.00,K
829010,137667,5.00,K,0.00,K
829012,137667,5.00,K,0.00,K
829015,137667,5.00,K,0.00,K
829018,137667,20.00,K,0.00,K
829747,137667,15.00,K,0.00,K
827043,137669,500.00,K,0.00,K
827076,137669,7.50,M,0.00,K
827231,137669,10.00,M,0.00,K
827232,137669,750.00,K,0.00,K
827234,137669,6.00,M,0.00,K
827374,137669,0.00,K,0.00,K
827376,137669,0.00,K,0.00,K
827378,137669,0.00,K,0.00,K
828891,137669,0.00,K,0.00,K
828919,137669,0.00,K,0.00,K
